0, 0, 1486
1, 1489, 788
2, 2279, 712
3, 2993, 692
4, 3688, 662
5, 4352, 1234
6, 5589, 674
7, 6266, 664
8, 6932, 696
9, 7630, 718
10, 8351, 758
11, 9111, 644
12, 9757, 639
13, 10398, 636
14, 11036, 677
15, 11715, 656
16, 12373, 650
17, 13025, 647
18, 13675, 669
19, 14345, 656
20, 15004, 655
21, 15661, 677
22, 16340, 619
23, 16962, 665
24, 17629, 657
25, 18289, 645
26, 18936, 618
27, 19557, 669
28, 20228, 1417
29, 21647, 617
30, 22267, 646
31, 22915, 667
32, 23584, 666
33, 24252, 678
34, 24933, 632
35, 25567, 646
36, 26215, 724
37, 26941, 757
38, 27700, 783
39, 28485, 672
40, 29160, 842
41, 30004, 735
42, 30741, 725
43, 31468, 726
44, 32196, 687
45, 32886, 707
46, 33595, 679
47, 34276, 681
48, 34959, 715
49, 35676, 681
50, 36359, 780
51, 37142, 684
52, 37828, 704
53, 38534, 775
54, 39311, 654
55, 39968, 826
56, 40797, 709
57, 41508, 685
58, 42195, 696
59, 42893, 751
60, 43647, 693
61, 44341, 718
62, 45062, 694
63, 45758, 690
64, 46450, 713
65, 47165, 760
66, 47928, 817
67, 48747, 750
68, 49499, 735
69, 50237, 711
70, 50950, 727
71, 51680, 739
72, 52421, 687
73, 53111, 722
74, 53835, 708
75, 54545, 680
76, 55228, 723
77, 55953, 722
78, 56678, 756
79, 57436, 852
80, 58290, 757
81, 59050, 786
82, 59838, 710
83, 60550, 690
84, 61242, 765
85, 62009, 752
86, 62763, 720
87, 63485, 847
88, 64334, 682
89, 65019, 810
90, 65831, 818
91, 66651, 895
92, 67548, 752
93, 68303, 798
94, 69103, 1220
95, 70325, 665
96, 70993, 680
97, 71675, 668
98, 72345, 662
99, 73009, 911
100, 73922, 715
101, 74639, 750
102, 75392, 691
103, 76085, 833
104, 76920, 768
105, 77690, 723
106, 78416, 709
107, 79127, 696
108, 79826, 714
109, 80542, 680
110, 81224, 745
111, 81971, 758
112, 82731, 700
113, 83434, 646
114, 84083, 640
115, 84725, 684
116, 85412, 699
117, 86113, 675
118, 86791, 674
119, 87468, 656
120, 88126, 710
121, 88838, 656
122, 89496, 679
123, 90177, 746
124, 90926, 862
125, 91790, 689
126, 92481, 707
127, 93190, 664
128, 93857, 640
129, 94508, 629
130, 95140, 602
131, 95744, 660
132, 96407, 630
133, 97039, 642
134, 97683, 679
135, 98364, 634
136, 99001, 762
137, 99765, 687
138, 100454, 670
139, 101127, 730
140, 101859, 630
141, 102491, 611
142, 103104, 645
143, 103752, 672
144, 104426, 675
145, 105104, 662
146, 105768, 690
147, 106461, 740
148, 107202, 740
149, 107945, 681
150, 108627, 731
151, 109361, 713
152, 110076, 739
153, 110818, 692
154, 111512, 706
155, 112220, 708
156, 112930, 684
157, 113616, 657
158, 114276, 647
159, 114925, 647
160, 115575, 682
161, 116260, 643
162, 116905, 622
163, 117530, 644
164, 118176, 615
165, 118794, 649
166, 119445, 639
167, 120086, 666
168, 120754, 679
169, 121436, 690
170, 122128, 1261
171, 123392, 729
172, 124123, 655
173, 124780, 669
174, 125452, 682
175, 126136, 817
176, 126956, 915
177, 127873, 1737
178, 129613, 1150
179, 130765, 1156
180, 131924, 1167
181, 133094, 1148
182, 134245, 1146
183, 135393, 1158
184, 136554, 1146
185, 137703, 1151
186, 138856, 1142
187, 140001, 1144
188, 141147, 1144
189, 142294, 1157
190, 143453, 1033
191, 144488, 683
192, 145173, 630
193, 145806, 640
194, 146449, 643
195, 147094, 716
196, 147813, 1321
197, 149136, 748
198, 149887, 713
199, 150602, 898
200, 151502, 684
201, 152188, 802
202, 152992, 647
203, 153641, 638
204, 154281, 585
205, 154869, 618
206, 155489, 674
207, 156165, 932
208, 157100, 724
209, 157827, 657
210, 158486, 668
211, 159157, 710
212, 159868, 653
213, 160524, 684
214, 161210, 765
215, 161977, 631
216, 162610, 701
217, 163314, 631
218, 163948, 644
219, 164594, 647
220, 165244, 689
221, 165935, 708
222, 166646, 695
223, 167343, 632
224, 167978, 666
225, 168646, 719
226, 169368, 743
227, 170113, 721
228, 170836, 664
229, 171503, 698
230, 172204, 700
231, 172905, 661
232, 173569, 681
233, 174252, 765
234, 175019, 708
235, 175730, 692
236, 176424, 751
237, 177177, 728
238, 177907, 749
239, 178658, 687
240, 179348, 682
241, 180032, 673
242, 180707, 645
243, 181355, 657
244, 182014, 782
245, 182799, 685
246, 183486, 645
247, 184133, 649
248, 184784, 702
249, 185488, 648
250, 186139, 678
251, 186819, 654
252, 187475, 657
253, 188135, 8606
254, 196743, 685
255, 197431, 1616
256, 199050, 669
257, 199731, 701
258, 200434, 674
259, 201111, 656
260, 201770, 703
261, 202475, 652
262, 203130, 733
263, 203865, 636
264, 204503, 652
265, 205157, 668
266, 205827, 723
267, 206552, 766
268, 207320, 700
269, 208022, 821
270, 208844, 802
271, 209649, 704
272, 210355, 705
273, 211062, 655
274, 211720, 778
275, 212500, 687
276, 213190, 690
277, 213883, 703
278, 214588, 805
279, 215395, 654
280, 216052, 679
281, 216733, 673
282, 217409, 739
283, 218150, 740
284, 218892, 746
285, 219641, 657
286, 220300, 653
287, 220955, 725
288, 221683, 658
289, 222343, 742
290, 223087, 740
291, 223829, 685
292, 224517, 713
293, 225232, 735
294, 225969, 648
295, 226620, 657
296, 227279, 671
297, 227953, 698
298, 228653, 633
299, 229288, 839
300, 230129, 710
301, 230841, 667
302, 231510, 616
303, 232129, 634
304, 232765, 594
305, 233361, 634
306, 233998, 609
307, 234609, 687
308, 235299, 639
309, 235940, 605
310, 236547, 646
311, 237196, 647
312, 237845, 706
313, 238553, 1232
314, 239787, 779
315, 240569, 707
316, 241277, 771
317, 242051, 713
318, 242766, 735
319, 243503, 711
320, 244216, 717
321, 244936, 686
322, 245624, 653
323, 246279, 664
324, 246946, 652
325, 247600, 669
326, 248271, 703
327, 248977, 628
328, 249608, 645
329, 250255, 655
330, 250912, 630
331, 251544, 715
332, 252261, 670
333, 252933, 652
334, 253588, 629
335, 254219, 689
336, 254910, 959
337, 255872, 822
338, 256696, 684
339, 257382, 859
340, 258243, 684
341, 258928, 924
342, 259854, 1117
343, 260974, 761
344, 261737, 714
345, 262453, 696
346, 263152, 668
347, 263822, 682
348, 264506, 681
349, 265189, 668
350, 265860, 683
351, 266545, 752
352, 267300, 693
353, 267995, 810
354, 268808, 1010
355, 269819, 888
356, 270709, 827
357, 271539, 986
358, 272527, 823
359, 273353, 877
360, 274232, 681
361, 274915, 678
362, 275596, 716
363, 276314, 696
364, 277012, 675
365, 277689, 1421
366, 279113, 660
367, 279775, 661
368, 280439, 693
369, 281135, 710
370, 281847, 627
371, 282477, 641
372, 283120, 621
373, 283744, 651
374, 284397, 632
375, 285031, 649
376, 285683, 694
377, 286379, 639
378, 287021, 664
379, 287687, 711
380, 288401, 737
381, 289140, 663
382, 289805, 637
383, 290445, 695
384, 291142, 651
385, 291805, 669
386, 292476, 604
387, 293082, 637
388, 293721, 616
389, 294339, 632
390, 294974, 641
391, 295617, 618
392, 296237, 612
393, 296851, 751
394, 297605, 633
395, 298239, 705
396, 298947, 659
397, 299608, 712
398, 300323, 649
399, 300974, 829
400, 301805, 681
401, 302489, 737
402, 303228, 800
403, 304031, 677
404, 304710, 625
405, 305338, 700
406, 306040, 670
407, 306712, 688
408, 307403, 642
409, 308047, 774
410, 308823, 671
411, 309497, 652
412, 310151, 686
413, 310840, 680
414, 311522, 676
415, 312200, 745
416, 312947, 771
417, 313720, 762
418, 314484, 996
419, 315483, 744
420, 316229, 715
421, 316946, 719
422, 317667, 688
423, 318358, 662
424, 319023, 835
425, 319861, 714
426, 320577, 661
427, 321240, 828
428, 322071, 735
429, 322808, 723
430, 323534, 666
431, 324202, 670
432, 324874, 670
433, 325546, 670
434, 326218, 701
435, 326921, 669
436, 327593, 648
437, 328243, 678
438, 328924, 640
439, 329566, 699
440, 330267, 669
441, 330939, 664
442, 331605, 679
443, 332286, 659
444, 332947, 659
445, 333609, 680
446, 334291, 792
447, 335085, 649
448, 335736, 668
449, 336407, 654
450, 337063, 666
451, 337731, 690
452, 338424, 652
453, 339078, 1500
454, 340580, 658
455, 341240, 682
456, 341924, 642
457, 342568, 620
458, 343190, 632
459, 343825, 644
460, 344471, 616
461, 345089, 611
462, 345703, 653
463, 346358, 647
464, 347007, 1600
465, 348609, 721
466, 349332, 688
467, 350022, 690
468, 350714, 664
469, 351380, 656
470, 352038, 771
471, 352811, 658
