0, 0, 58968
1, 62, 59020
2, 92, 59091
3, 111, 59176
4, 137, 59280
5, 151, 59329
6, 177, 59387
7, 195, 59381
8, 221, 59447
9, 240, 59429
10, 266, 59405
11, 304, 59463
12, 319, 59457
13, 328, 59535
14, 344, 59521
15, 353, 59513
16, 368, 59599
17, 377, 59592
18, 395, 59621
19, 411, 59670
20, 425, 59657
21, 434, 59723
22, 507, 59651
23, 534, 59731
24, 562, 59704
25, 580, 59687
26, 606, 59760
27, 625, 59743
28, 662, 59813
29, 680, 59975
30, 706, 59951
31, 724, 59934
32, 757, 59902
33, 766, 59894
34, 782, 59880
35, 790, 59872
36, 805, 60096
37, 813, 60089
38, 828, 60075
39, 837, 60068
40, 851, 60344
41, 860, 60337
42, 876, 60322
43, 885, 60326
44, 900, 60313
45, 915, 60299
46, 930, 60285
47, 938, 60278
48, 953, 60264
49, 962, 60256
50, 977, 60242
51, 986, 60657
52, 1002, 60643
53, 1011, 60634
54, 1048, 60598
55, 1080, 60568
56, 1104, 60557
57, 1118, 60544
58, 1145, 60518
59, 1163, 60501
60, 1189, 60476
61, 1223, 60443
62, 1267, 60400
63, 1283, 60740
64, 1309, 60715
65, 1336, 60708
66, 1357, 60689
67, 1366, 60681
68, 1381, 60667
69, 1390, 60659
70, 1404, 60646
71, 1413, 60791
72, 1428, 60777
73, 1437, 68878
74, 1451, 68865
75, 1460, 68942
76, 1474, 69002
77, 1483, 69064
78, 1498, 69051
79, 1507, 70838
80, 1521, 75026
81, 1542, 75065
82, 1578, 75041
83, 1593, 75128
84, 1614, 75108
85, 1633, 75091
86, 1668, 75172
87, 1686, 75155
88, 1711, 75131
89, 1730, 75269
90, 1755, 75246
91, 1769, 75232
92, 1785, 75390
93, 1794, 75383
94, 1819, 75359
95, 1827, 75351
96, 1842, 75338
97, 1851, 75330
98, 1866, 75316
99, 1875, 88214
100, 58971, 33791
101, 59085, 33743
102, 59185, 33645
103, 59289, 33679
104, 59420, 33550
105, 59482, 33489
106, 59579, 33393
107, 59610, 33363
108, 59673, 33543
109, 59690, 33528
110, 59714, 33505
111, 59786, 33434
112, 59812, 33409
113, 59868, 33354
114, 59885, 33338
115, 59908, 33317
116, 59971, 33255
117, 59987, 33815
118, 60031, 33773
119, 60084, 33721
120, 60116, 33690
121, 60160, 33647
122, 60184, 33624
123, 60269, 33540
124, 60294, 33517
125, 60313, 33507
126, 60370, 33452
127, 60386, 33437
128, 60478, 33346
129, 60665, 33169
130, 60691, 33144
131, 60712, 33125
132, 60730, 33108
133, 60752, 33087
134, 60771, 33069
135, 60804, 33037
136, 60907, 32935
137, 60924, 32919
138, 60976, 32868
139, 60995, 33801
140, 61223, 33575
141, 61241, 33557
142, 61259, 33540
143, 61303, 33497
144, 61333, 33469
145, 61357, 33446
146, 61377, 33427
147, 61395, 33410
148, 61444, 33362
149, 61471, 33337
150, 61490, 33318
151, 61671, 33139
152, 61689, 33121
153, 61707, 33104
154, 61729, 33084
155, 61749, 33064
156, 61796, 33018
157, 61814, 33001
158, 61832, 32985
159, 61857, 32961
160, 61876, 32943
161, 61894, 32926
162, 61915, 32906
163, 62053, 32769
164, 62071, 32753
165, 62106, 32718
166, 62123, 32703
167, 62141, 32686
168, 62154, 32674
169, 62164, 32665
170, 62177, 32653
171, 62207, 32624
172, 62216, 32616
173, 70319, 24515
174, 70337, 24497
175, 70405, 24431
176, 70479, 24358
177, 70551, 24287
178, 70571, 24267
179, 72347, 23488
180, 76549, 22859
181, 76621, 24466
182, 76647, 24505
183, 76726, 24428
184, 76743, 24537
185, 76768, 24513
186, 76861, 24422
187, 76906, 24378
188, 76923, 24544
189, 77004, 24464
190, 77071, 24398
191, 77109, 24361
192, 77185, 24287
193, 77228, 24432
194, 77246, 24415
195, 77264, 24398
196, 77282, 24381
197, 77296, 24368
198, 77306, 24360
199, 90096, 11570
200, 92764, 22500
201, 92832, 22515
202, 92859, 22489
203, 92976, 22373
204, 93025, 22569
205, 93080, 22515
206, 93099, 22498
207, 93135, 22463
208, 93266, 22333
209, 93285, 22315
210, 93311, 22304
211, 93331, 22286
212, 93359, 22258
213, 93389, 22230
214, 93453, 22167
215, 93474, 22547
216, 93498, 22524
217, 93849, 22174
218, 93868, 22156
219, 93896, 22130
220, 93963, 22064
221, 93986, 22041
222, 94006, 22023
223, 94031, 21998
224, 94050, 21980
225, 94071, 21961
226, 94118, 21915
227, 94147, 21886
228, 94175, 22499
229, 94197, 24751
230, 94217, 24783
231, 94235, 25113
232, 94275, 25076
233, 94295, 25056
234, 94310, 25043
235, 94338, 25016
236, 94354, 25001
237, 94363, 24993
238, 94371, 24986
239, 94845, 24513
240, 94863, 24496
241, 94881, 24479
242, 94915, 24446
243, 94931, 24431
244, 94949, 24415
245, 94968, 24405
246, 94996, 24379
247, 95014, 25080
248, 95032, 25064
249, 95049, 25047
250, 95079, 25019
251, 95099, 25000
252, 95117, 24983
253, 95130, 24971
254, 95159, 24943
255, 95186, 24917
256, 95204, 24900
257, 95214, 24901
258, 95241, 24876
259, 95251, 24867
260, 95259, 24859
261, 95268, 24851
262, 95277, 24844
263, 95285, 24837
264, 95293, 24829
265, 95311, 24813
266, 95326, 24799
267, 95335, 24791
268, 95344, 24796
269, 95352, 24789
270, 95361, 24781
271, 95369, 24774
272, 95378, 24767
273, 95386, 24759
274, 95410, 24736
275, 95419, 25262
276, 95427, 25255
277, 95444, 25239
278, 95453, 25232
279, 95837, 24849
280, 99410, 21277
281, 101089, 20627
282, 101155, 24361
283, 101187, 24389
284, 101286, 24291
285, 101316, 24398
286, 101336, 24379
287, 101354, 24363
288, 101474, 24244
289, 101510, 24330
290, 101536, 24305
291, 101579, 24436
292, 101599, 24418
293, 101669, 24349
294, 101685, 24335
295, 101703, 24318
296, 101737, 24284
297, 101748, 24275
298, 101761, 24263
299, 101770, 39375
300, 115267, 26870
301, 115351, 26965
302, 115378, 28180
303, 115397, 28281
304, 115623, 28056
305, 115642, 28039
306, 115667, 28015
307, 115693, 27990
308, 115713, 28312
309, 115737, 28294
310, 115781, 28251
311, 115809, 28224
312, 115844, 28190
313, 115870, 28191
314, 115923, 28139
315, 116037, 28026
316, 116061, 28003
317, 116094, 27972
318, 116122, 27944
319, 116151, 27916
320, 116178, 27891
321, 116196, 27874
322, 116214, 27857
323, 116232, 28711
324, 116265, 28680
325, 116283, 28663
326, 116297, 28651
327, 116311, 28637
328, 116676, 28273
329, 118950, 26001
330, 119002, 25950
331, 119379, 25574
332, 119397, 25557
333, 119421, 25542
334, 119468, 25496
335, 119488, 25476
336, 119512, 25454
337, 119532, 25435
338, 119566, 25402
339, 119610, 25359
340, 119649, 25321
341, 119665, 25306
342, 119688, 25285
343, 119707, 25267
344, 119733, 25241
345, 119784, 25192
346, 119803, 25173
347, 120159, 24819
348, 120196, 24783
349, 120232, 24748
350, 120264, 24717
351, 120282, 24700
