0, 0, 2787
1, 73, 2716
2, 89, 3056
3, 111, 2746
4, 124, 2734
5, 165, 2695
6, 190, 2671
7, 211, 2788
8, 226, 2916
9, 248, 2896
10, 2864, 1185
11, 2897, 1221
12, 2910, 1219
13, 2923, 1253
14, 2935, 1320
15, 2947, 1394
16, 3002, 1341
17, 3148, 1297
18, 3187, 1259
19, 3214, 1578
20, 4051, 1239
21, 4132, 1245
22, 4148, 1238
23, 4178, 1209
24, 4258, 1247
25, 4361, 1145
26, 4390, 1174
27, 4448, 1182
28, 4464, 1207
29, 4794, 927
30, 5293, 736
31, 5390, 1327
32, 5407, 1376
33, 5440, 1345
34, 5509, 1362
35, 5534, 1400
36, 5577, 1358
37, 5632, 1304
38, 5677, 1372
39, 5723, 1328
40, 6031, 1088
41, 6719, 9305
42, 6786, 9294
43, 6807, 9275
44, 6873, 9276
45, 6938, 9306
46, 6962, 9393
47, 6993, 9363
48, 7052, 9690
49, 7080, 9731
50, 7125, 9688
51, 16027, 1073
52, 16084, 1071
53, 16100, 1109
54, 16151, 1150
55, 16247, 1055
56, 16359, 1639
57, 16376, 1674
58, 16745, 1367
59, 16815, 1299
60, 16830, 1285
61, 17101, 1136
62, 17156, 1083
63, 17211, 1112
64, 17304, 1326
65, 17321, 1357
66, 18000, 1171
67, 18051, 1181
68, 18117, 1779
69, 18147, 1823
70, 18175, 1796
71, 18241, 1804
72, 18258, 1800
73, 18325, 1802
74, 18632, 1496
75, 18680, 1449
76, 19174, 1677
77, 19234, 1697
78, 19899, 1034
79, 19973, 1042
80, 19998, 1171
81, 20060, 1176
82, 20086, 1243
83, 20132, 1199
84, 20147, 1185
85, 20160, 1362
86, 20853, 1052
87, 20935, 1017
88, 20956, 1184
89, 21017, 1341
90, 21172, 1501
91, 21238, 1443
92, 21334, 1349
93, 21351, 1333
94, 21364, 1422
95, 21525, 1481
96, 21907, 1143
97, 21955, 1583
98, 22142, 1440
99, 22360, 10156
100, 22686, 9888
101, 22704, 9872
102, 22722, 9958
103, 22739, 9942
104, 22789, 9893
105, 23008, 9820
106, 23053, 10521
107, 23540, 10105
108, 23583, 10063
109, 32519, 1218
110, 32577, 1161
111, 32597, 1202
112, 32684, 1117
113, 32711, 1203
114, 32740, 1176
115, 32831, 1086
116, 33576, 1682
117, 33648, 1611
118, 33673, 1588
119, 33741, 1521
120, 33769, 1494
121, 33803, 1461
122, 33821, 2518
123, 33919, 2511
124, 33936, 2495
125, 33949, 2484
126, 35267, 1326
