0, 0, 871
1, 874, 687
2, 1563, 631
3, 2196, 600
4, 2799, 601
5, 3402, 599
6, 4003, 636
7, 4642, 605
8, 5249, 592
9, 5843, 872
10, 6718, 615
11, 7335, 632
12, 7969, 602
13, 8573, 621
14, 9197, 629
15, 9828, 624
16, 10454, 616
17, 11073, 701
18, 11776, 948
19, 12726, 843
20, 13571, 591
21, 14164, 818
22, 14985, 653
23, 15640, 611
24, 16254, 5637
25, 21894, 710
26, 22606, 657
27, 23265, 636
28, 23904, 693
29, 24599, 696
30, 25297, 667
31, 25966, 654
32, 26623, 680
33, 27306, 674
34, 27982, 662
35, 28646, 685
36, 29334, 657
37, 29993, 681
38, 30677, 629
39, 31308, 632
40, 31943, 627
41, 32572, 710
42, 33285, 633
43, 33921, 633
44, 34556, 612
45, 35170, 658
46, 35831, 660
47, 36493, 652
48, 37147, 656
49, 37805, 688
50, 38495, 636
51, 39133, 636
52, 39771, 647
53, 40420, 703
54, 41125, 651
55, 41778, 637
56, 42417, 636
57, 43055, 662
58, 43719, 637
59, 44358, 635
60, 44995, 610
61, 45608, 626
62, 46237, 638
63, 46877, 636
64, 47515, 643
65, 48160, 638
66, 48800, 644
67, 49446, 619
68, 50067, 657
69, 50726, 642
70, 51370, 684
71, 52056, 683
72, 52742, 662
73, 53406, 654
74, 54063, 644
75, 54709, 702
76, 55414, 645
77, 56061, 706
78, 56769, 807
79, 57578, 683
80, 58263, 667
81, 58933, 684
82, 59619, 646
83, 60268, 651
84, 60921, 638
85, 61562, 629
86, 62193, 619
87, 62814, 647
88, 63464, 619
89, 64085, 646
90, 64734, 625
91, 65362, 646
92, 66010, 616
93, 66628, 786
94, 67417, 693
95, 68112, 672
96, 68787, 647
97, 69437, 665
98, 70104, 663
99, 70770, 646
100, 71418, 608
101, 72028, 637
102, 72668, 661
103, 73331, 653
104, 73987, 685
105, 74674, 690
106, 75367, 643
107, 76013, 682
108, 76697, 635
109, 77334, 643
110, 77980, 637
111, 78619, 641
112, 79262, 631
113, 79895, 628
114, 80525, 633
115, 81160, 629
116, 81792, 601
117, 82395, 652
118, 83049, 847
119, 83899, 654
120, 84554, 688
121, 85245, 662
122, 85909, 607
123, 86519, 631
